prid,title,location,time_published,price,area,price_per_m2,bedrooms,bathrooms,agent_name,product_url,agent_avatar,main_image,other_images,description
38966628,"Bán đất dịch bán đất dịch vụ sổ đỏ An Thọ 1, An Khánh, Hoài Đức, DT 150m2, LH Mr Kiên 0926 069 ***","·
Hoài Đức, Hà Nội",08/01/2024,17 tỷ,150 m²,"113,33 tr/m²",,,‎Nguyễn Ngọc Kiên,https://batdongsan.com.vn/nha-dat-ban/ban-dat-duong-an-tho-1-xa-an-khanh-4/b-dich-b-dich-vu-so-do-tho1-khh-hoai-duc-150m2-lh-pr38966628,,https://file4.batdongsan.com.vn/crop/562x284/2024/01/08/20240108155738-a4a2_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2024/01/08/20240108155738-a4a2_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2024/01/08/20240108155750-f976_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2024/01/08/20240108155753-e8c2_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2024/01/08/20240108155756-042f_wm.jpg']","Bán đất dịch bán đất dịch vụ sổ đỏ An Thọ 1, An Khánh, Hoài Đức, LH 0926 069 ***. DT 150m² - mặt tiền 12.5m.Ưu điểm: 1. View thoáng nhìn ra sân bóng trước mặt là khoảng không đỗ xe. 2. Nằm giáp chung cư The Golden An Khánh. 3. Trục xương cá thông vào cổng làng An Thọ. 4. Nằm trong khu xây dc 100% đất và cao 6 tầng.Thích hợp xây cho thuê, xây làm nhà hàng, nhà nghỉ, làm bãi gửi xe, cho thuê đất. Gía bán: 115 triệu/m² đất. Tổng tiền: 150 115 ~17 tỷ..."
38966099,"Rẻ hết cỡ! Bán nhanh căn hộ 2PN Masteri Thảo Điền, chỉ 4.4 tỷ full nội thất, hỗ trợ vay 80% GTCH","·
Quận 2, Hồ Chí Minh",08/01/2024,"4,4 tỷ",64 m²,"68,75 tr/m²",2,2,‎La Ứng Phong,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-vo-nguyen-giap-phuong-thao-dien-prj-masteri-thao-dien/re-het-co-ban-nhanh-2pn-chi-4-4-ty-full-noi-that-tro-vay-80-gtch-pr38966099,,https://file4.batdongsan.com.vn/crop/562x284/2024/01/08/20240108151934-099c_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2024/01/08/20240108151934-099c_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2024/01/08/20240108151934-a0fc_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2024/01/08/20240108151934-a5d7_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2024/01/08/20240108151934-d06b_wm.jpg']","Chủ nhà cần bán nhanh căn hộ Masteri Thảo Điền với nội thất hiện đại và cao cấp. Diện tích: 64m², gồm 2 PN và 2 WC. Giá bán: 4.4 tỷ. Được trang bị full nội thất đẳng cấp, mang đến không gian sống sang trọng và tiện nghi. Căn hộ có view thoáng mát, tạo cảm giác thư thái và thoải mái. Địa chỉ: 159 đường Võ Nguyên Giáp, Phường Thảo Điền, TP. Thủ Đức, HCM.Sổ hồng đầy đủ - sang tên nhanh gọn. Anh/Chị có nhu cầu liên hệ xem nhà: 0798 963 *** Mr Phong.Cập..."
38657765,"Chủ đất bán cắt lỗ lô đất 60m2 MT 6m tại Đồng Trúc gần DA Vingroup, sát vành đai CNC Hòa Lạc sẵn sổ","·
Thạch Thất, Hà Nội",08/01/2024,Giá thỏa thuận,60 m²,,,,‎Nam Yến,https://batdongsan.com.vn/nha-dat-ban/ban-dat-pho-ha-bang-xa-dong-truc/chu-ban-cat-lo-lo-60m-mt-6m-tai-gan-da-vingroup-sat-vanh-dai-cnc-hoa-lac-san-so-pr38657765,https://file4.batdongsan.com.vn/resize/200x200/2023/09/17/20230917175145-269d.jpg,https://file4.batdongsan.com.vn/crop/562x284/2023/11/28/20231128160307-5148_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2023/11/28/20231128160307-5148_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2023/11/28/20231128160307-5ab2_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/11/28/20231128160308-a5e7_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/11/28/20231128160308-de7e_wm.jpg']","Chủ đất bán cắt lỗ lô đất 60m², MT 6m, full thổ cư tại Đồng Trúc, gần DA Vingroup, sát vành đai CNC Hòa Lạc. Sát ĐL Thăng Long giá chỉ nhỉnh 1 tỷ. - Vị trí: Cách đại lộ Thăng Long 2km, Cách Ga Metro tuyến số 5 chỉ 2km gần vị trí Vingroup xin làm dự án tại Đồng Trúc, di chuyển 5 phút đến Công nghệ cao, Đại học FPT,... - Sát trục đường liên xã đang thi công mở rộng 17m. - Khu vực dân cư đông đúc, cách UBND xã Đồng Trúc, Trạm y tế, trường học khoảng..."
30357351,Cắt lỗ 300 - 800tr/căn chính chủ - Vinhomes Times City gửi danh sách ch chuyển nhượng giá rẻ nhất,"·
Hai Bà Trưng, Hà Nội",08/01/2024,"3,8 tỷ",90 m²,"42,22 tr/m²",2,2,‎Thanh Dang,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-minh-khai-phuong-vinh-tuy-prj-times-city/ban-timescity-park-hill-chuyen-nhuong-timescity-re-nhat-thi-truong-cat-lo-tu-1-500tr-pr30357351,https://file4.batdongsan.com.vn/resize/200x200/2023/05/08/20230508143139-d35c.jpg,https://file4.batdongsan.com.vn/crop/562x284/2023/07/23/20230723114554-320f_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2023/07/23/20230723114554-320f_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2021/06/25/20210625221947-2539_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2021/06/25/20210625222015-5445_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/07/23/20230723114636-c5c2_wm.jpg']","Sàn BĐS Vinhomes xin gửi tới quý khách bảng giá bán, thuê căn hộ chung cư Times City các căn giá rẻ cắt lỗ từ 100tr - 800tr/căn. Hotline Times City trưởng phòng kinh doanh Đăng Trung: 0982 591 ***. Kính gửi tới quý khách thông tin liên quan đến căn hộ đang bán tại Vinhomes Times. City như sau: Cập nhật bảng giá hàng bán T12/2023. Tòa từ T1 đến T11 và T18: Căn 1PN - 53m² ở các tòa T08, 09, 11; giá từ 2,5-2.6 tỷ. Căn 2PN - 75m² ở các tòa T01, 04, 0..."
38954099,"Quỹ căn đẹp cắt lỗ từ 300tr 1PN-3PN tại Vinhomes Ocean Park, hỗ trợ vay NH lên đến 70%, miễn phí MG","·
Gia Lâm, Hà Nội",08/01/2024,"1,63 tỷ",59 m²,"27,63 tr/m²",2,1,‎Hằng Vinhomes,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/quy-dep-cat-lo-tu-300tr-1pn-3pn-tai-vinmes-tro-vay-nh-len-den-70-mien-phi-mg-pr38954099,https://file4.batdongsan.com.vn/resize/200x200/2023/12/18/20231218112251-2b47.jpg,https://file4.batdongsan.com.vn/crop/562x284/2023/12/18/20231218113434-14a9_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2023/12/18/20231218113434-14a9_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2023/12/18/20231218113433-63dc_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/12/18/20231218113434-c8c6_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/12/11/20231211153754-2759_wm.jpg']","Bên em đang có quỹ căn chuyển nhượng giá siêu tốt chủ nhà không có nhu cầu sử dụng nên bán gấp, nhà mới chưa qua sử dụng không có nhu cầu ở nên muốn nhượng lại, ưu tiên cho anh chị khách hàng có nhu cầu ở thực hoặc mua để đầu tư cho thuê... Quý khách quan tâm xin vui lòng liên hệ trực tiếp em Ms Hằng Vinhomes 0819 328 ***, em sẽ tư vấn và dẫn quý khách đi xem căn hộ trực tiếp 24/7.Bảng giá cập nhật liên tục:- Căn 31 m² (Studio) giá bán 980 triệu (g..."
38734339,"Trực tiếp Capitaland căn hộ Zenity Quận 1 - chiết khấu 40%, 2PN - 3PN/9,5 tỷ, cho thuê 40tr/tháng","·
Quận 1, Hồ Chí Minh",08/01/2024,"9,5 tỷ",97 m²,"97,94 tr/m²",2,2,‎Capitaland,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-vo-van-kiet-phuong-cau-kho-prj-zenity/truc-tiep-cdt-capitaland-chiet-khau-40-2pn-tu-7-ty-3pn-tu-9-ty-nhan-nha-ngay-moi-100-pr38734339,https://file4.batdongsan.com.vn/resize/200x200/2023/12/07/20231207102958-ae8a.jpg,https://file4.batdongsan.com.vn/crop/562x284/2024/01/03/20240103120815-e4a4_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2024/01/03/20240103120815-e4a4_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2023/12/07/20231207170339-14f0_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/12/07/20231207170338-5475_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/12/07/20231207170338-8a03_wm.jpg']","Capitaland công bố chính sách bán hàng khủng áp dụng đầu năm mới 2024: Chiết khấu trực tiếp vào giá bán 40%: Giỏ hàng 2PN - 3PN - duplex căn hộ Zenity Quận 1: + Căn 2PN: 94.5m²: Giá bán từ 9,5 tỷ - 10,5 tỷ. + Căn 3PN: 108 - 116m². Giá bán từ 11 tỷ - 12 tỷ + Duplex 3PN: 161m². Giá bán từ 18 tỷ- Giá cho thuê 2PN 30 - 35tr/tháng, 3PN 40 - 45tr/tháng.- Tặng gói full nội thất từ A - Z cao cấp 500 triệu - 1 tỷ. (Bao gồm: Tivi, tủ lạnh, máy lạnh, máy gi..."
38920091,"Đất siêu VIP quy hoạch thổ cư ngay tâm thuộc trung tâm TP Bảo Lộc, Lâm Đồng","·
Bảo Lộc, Lâm Đồng",08/01/2024,255 tỷ,30.000 m²,"8,5 tr/m²",,,‎Nguyễn Minh Tuấn,https://batdongsan.com.vn/nha-dat-ban/ban-dat-duong-1-5-2-phuong-blao/-sieu-vip-quy-hoach-tho-cu-ngay-tam-thuoc-trung-tam-tp-bao-loc-lam-dong-pr38920091,,https://file4.batdongsan.com.vn/crop/562x284/2024/01/01/20240101211553-ade9_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2024/01/01/20240101211553-ade9_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2024/01/01/20240101211601-f1c2_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2024/01/01/20240101211616-0d1b_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2024/01/01/20240101211625-d57a_wm.jpg']","3 ha quy hoạch thổ cư ngay tâm thuộc trung tâm TP Bảo Lộc, Lâm Đồng: - Diện tích 3ha. - 55m mặt tiền hẻm 50 đường 1 Tháng 5, Phường B'Lao, TP Bảo Lộc, Lâm Đồng. - Quy hoạch lên được full thổ cư, đã có 400m² thổ cư. - Quy hoạch đường rộng 14m cắt ngang khu đất 230m, song song hẻm 50. - Cách Quốc Lộ 20 tầm 120m đường chim bay. - Trồng cây ăn quả, cây trưởng thành đã cho thu, đặc biệt măng cụt - sầu riêng - mít. - 3 nhà cấp 4 nhỏ, nước giếng khoan q..."
35604056,Ban quản lý dự án bán căn hộ Times City và Park Hill giá rẻ 300 - 800tr cập nhật mới nhất 2024,"·
Hai Bà Trưng, Hà Nội",08/01/2024,"4,1 tỷ",76 m²,"53,95 tr/m²",2,2,‎Vinhomes Times City,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-minh-khai-phuong-vinh-tuy-prj-times-city/ban-quan-ly-du-an-ban-va-park-hill-gia-re-300-800tr-thang-10-2022-pr35604056,https://file4.batdongsan.com.vn/resize/200x200/2019/08/05/20190805115601-5464.jpg,https://file4.batdongsan.com.vn/crop/562x284/2022/10/25/20221025172813-d378_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2022/10/25/20221025172813-d378_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2022/10/25/20221025172812-6eb6_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2022/10/25/20221025172812-08f2_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2022/10/25/20221025172812-985c_wm.jpg']","Phòng kinh doanh dự án Vinhomes Times City. Phân phối mua, bán, cho thuê căn hộ chung cư Times City và Park Hill Premium giá rẻ từ 100tr đến 800tr, đã có sổ đỏ và dịch vụ 10 năm, vay ngân hàng tới 70%. Cho thuê không đồ từ 10tr 1 tháng, đến 25tr 1 tháng đầy đủ đồ nội thất cao cấp. - Khách hàng đi xem nhà miễn phí môi giới 100%. - Hỗ trợ tư vấn pháp lý và thủ tục trong suốt quá trình mua bán sang tên. - Tất cả giao dịch được ghi trên giấy tờ, hợp ..."
38917998,"Căn VIP Mega Grand World mặt sông view quảng trường, cho thuê 2,3 tỷ, tặng VF9 2,2 tỷ, vốn 5,9 tỷ","·
Văn Giang, Hưng Yên",08/01/2024,"17,8 tỷ",127 m²,"140,16 tr/m²",8,,‎Ánh Vinhomes,https://batdongsan.com.vn/nha-dat-ban/ban-shophouse-nha-pho-thuong-mai-xa-nghia-tru-prj-mega-grand-world-ha-noi/can-vip-mat-song-view-quang-truong-cho-thue-2-3-ty-tang-vf9-2-2-ty-von-5-9-ty-pr38917998,,https://file4.batdongsan.com.vn/crop/562x284/2023/12/31/20231231213441-974b_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2023/12/31/20231231213441-974b_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2023/12/31/20231231213441-8526_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/12/31/20231231213440-4da6_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/12/31/20231231213440-fa6c_wm.jpg']","Căn VIP Mega Grand World mặt sông view quảng trường nhạc nước, đang cho thuê 2,3 tỷ, tặng VF9 trị giá 2,2 tỷ vào ban đầu 5,9 tỷ.- DT 127,5m², xây 5,5 tầng. - Tổng giá vay: 20,09 tỷ - Vốn 30% = 5,9 tỷ. - Giá TTS: 17,87 tỷ. - Tặng xe VF9. - Thuê lại 12,5% trong 30 tháng = 2,3 tỷ, thanh toán 3 tháng/lần.+ Với CSBH vô cùng hấp dẫn: - Vay NH 70% miễn lãi 23 tháng khu K - Town, miễn lãi 22 tháng khu Venice. - Không vay NH được chiết khấu 10% trừ thẳng ..."
37347305,"CHUYÊN BÁN CH ECO GREEN QUẬN 7, LOẠI 1-2-3 PN CHỈ TỪ 2.78 TỶ, CS VAY 80%, SỔ HỒNG LÂU DÀI","·
Quận 7, Hồ Chí Minh",08/01/2024,"3,34 tỷ",66 m²,"50,61 tr/m²",2,2,‎5stars Plus,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-thuan-tay-1-prj-eco-green-sai-gon/gio-hang-q7-ban-gia-cdt-2pn-3-150-ty-4ty-bank-tro-vay-70-lh-0899121989-pr37347305,https://file4.batdongsan.com.vn/resize/200x200/2022/09/21/20220921100648-93e1.jpg,https://file4.batdongsan.com.vn/crop/562x284/2023/06/20/20230620164833-d00d_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2023/06/20/20230620164833-d00d_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2023/06/20/20230620164855-ce43_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/11/19/20231119191606-2a44_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/11/19/20231119192023-b111_wm.jpg']","PKD Eco Green Saigon xin tổng hợp quỹ căn hộ view đẹp giá tốt, cắt lỗ tại dự án LH tư vấn nhanh: 0899 121 *** * Nắm key hầu hết các căn rao bán - xem nhà 24/7. * PKD liên tục cập nhật các căn hộ giá tốt nhất hàng tuần, hàng tháng cho quý anh/chị khách hàng đang quan tâm mua căn hộ Eco Green Sài Gòn. * Ở đâu giá rẻ, PKD có giá rẻ hơn. * Cam kết: Giá rẻ hơn thị trường, trả sát giá chủ nhà. Miễn sao khách hàng ưng ý, em sẽ đưa mức giá thấp..."
38962959,"TÔI CHÍNH CHỦ CẦN BÁN TÒA CĂN HỘ CHO THUÊ PHÒNG TRỌ 90M2-18 PHÒNG KK - PHỐ TRẦN BÌNH - GIÁ 9,25 TỶ","·
Cầu Giấy, Hà Nội",08/01/2024,"9,25 tỷ",90 m²,"102,78 tr/m²",18,18,‎Nguyễn Trinh Tiến,https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-pho-tran-binh-phuong-mai-dich/toi-chinh-chu-can-ban-toa-can-ho-cho-thue-ng-tro-90m2-18-ng-kk-gia-9-25-ti-pr38962959,,https://file4.batdongsan.com.vn/crop/562x284/2024/01/08/20240108101620-3cb9_wm.jpg,"['https://file4.batdongsan.com.vn/crop/140x140/2024/01/08/20240108101621-8ecc_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2024/01/08/20240108101621-a961_wm.jpg']","Khách đầu tư mua bán sửa chữa đầu tư lướt ra tiền, gia đình có việc đi nước ngoài nên không tiếp tục kinh doanh được. Phố Trần Bình thông ra Mai Dịch khu nhiều tiện ích hiếm có khó tìm sát trường đại học Thương Mại. Ngõ ba gác, sát phố 5m ra ôtô tránh kinh doanh, di chuyển thuận tiện. Thiết kế: 18 phòng khép kín, phòng nào cũng có cửa sổ trước sau, ban công thoáng vĩnh viễn, wc khép kín Hiện trạng nhà cũ khung cột chắc chắn thuận tiện chồng tầng ..."
38514716,"Chuyên bán CH Vinhomes Ocean Park, loại 1 - 2 - 3 PN giá tốt, CS vay lên tới 80%, sổ hồng vĩnh viễn","·
Gia Lâm, Hà Nội",08/01/2024,"1,35 tỷ",43 m²,"31,4 tr/m²",1,1,‎Bđs Vinhomes Ocean Park,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/chuyen-ban-ch-loai-1-2-3-pn-tot-cs-vay-len-toi-80-so-hong-vinh-vien-pr38514716,,https://file4.batdongsan.com.vn/crop/562x284/2023/11/09/20231109111716-35c5_wm.jpg,"['https://file4.batdongsan.com.vn/crop/140x140/2023/11/09/20231109111518-4946_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/11/09/20231109111518-c5b1_wm.jpg']","Xin gửi quý khách hàng bảng báo giá của các căn hộ chuyển nhượng tại Vinhomes Ocean Park, cam kết giá tốt - giá thật 100%. CH Studio 28m² thông thủy giá 1,1 tỷ. 30,5m² thông thủy giá 1,15 tỷ. 36m² thông thủy giá 1,2 tỷ. CH 1N + 1 43m² thông thủy giá 1,4 tỷ. 48m² thông thủy giá 1,55 tỷ. CH 2N 1WC 54m² thông thủy giá 1,7 tỷ. CH 2N 2WC 63m² thông thủy giá 2 tỷ. CH 2N 2WC + 1 góc 63m² thông thủy giá 2,2 tỷ. Ch 3N 2WC 75m² thông thủy giá 2,5 tỷ.Với 3 ..."
38844235,"Chính chủ cần bán biệt thự song lập SB21. Giá bán thấp nhất thị trường 23,6 tỷ","·
Gia Lâm, Hà Nội",08/01/2024,"23,6 tỷ","148,5 m²","158,92 tr/m²",,,‎Phát Đạt Bds,https://batdongsan.com.vn/nha-dat-ban/ban-nha-biet-thu-lien-ke-duong-sao-bien-21-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/chinh-chu-can-ban-song-lap-sb21-ban-thap-nhat-thi-truong-23-6-ty-pr38844235,https://file4.batdongsan.com.vn/resize/200x200/2022/08/11/20220811133126-e105.jpg,https://file4.batdongsan.com.vn/crop/562x284/2023/12/21/20231221130640-3af6_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2023/12/21/20231221130640-3af6_wm.jpg', 'https://file4.batdongsan.com.vn/resize/283x141/2023/12/21/20231221130640-13a6_wm.webp', 'https://file4.batdongsan.com.vn/crop/140x140/2023/12/21/20231221130640-6b32_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/12/21/20231221130640-20a7_wm.jpg']","Vì lý do phải qua nước ngoài sinh sống và làm việc. Tôi chính chủ bán căn song lập SB 21 - 12 (sẵn sổ đỏ công chứng được luôn). Giá tôi mua tháng 6 năm 2022 là 29 tỷ (thời điểm lên 32 tỷ tôi không bán). Nay tôi bá giá 23,6 tỷ. Vị trí căn của tôi nằm ngay cạnh Hồ Lagon và Trung tâm thương mại Vincom Mega Mall. * Thông số diện tích căn như sau. - Diện tích xây dựng tầng 1 là 77 m². - Mặt tiền 8,3m. - Tổng diện tích xây dựng sàn là 260m². * Tôi đã l..."
38791616,Mở bán chung cư Hinode giá gốc trực tiếp chủ đầu tư hỗ trợ vay ngân hàng - nhà ở ngay - sổ lâu dài,"·
Hai Bà Trưng, Hà Nội",08/01/2024,Giá thỏa thuận,95 m²,,3,2,‎Pkd Cđt,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-minh-khai-phuong-minh-khai-prj-hinode-city/mo-ban-quy-moi-ky-truc-tiep-chu-dau-tu-qua-tang-ck-tu-300-c-toi-n-900-trieu-pr38791616,,https://file4.batdongsan.com.vn/crop/562x284/2023/12/14/20231214164838-f65a_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2023/12/14/20231214164838-f65a_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2023/12/14/20231214164907-224b_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/12/14/20231214171109-dfd2_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/12/14/20231214171116-9d9f_wm.jpg']","* PKD chủ đầu tư chung cư Hinode City 201 Minh Khai thông báo.Mở bán suất ngoại giao cuối cùng giá gốc - ký hợp đồng mua bán trực tiếp với chủ đầu tư - hỗ trợ vay ngân hàng - nhận nhà ở ngay - sổ đỏ trao tay - sở hữu lâu dài.* Vui lòng liên hệ hotline: 0941 198 *** PKD CĐT. Nhận bảng giá gốc chủ đầu tư - tham quan Hinode City - xem trực tiếp căn hộ mua: 0941 198 *** (call, ib, Zalo). -------------------------- Hinode City 201 Minh Khai là dự án c..."
38955130,"(Hot) Bán siêu phẩm GrandWorld HN 79,5m2*5T mặt sông, 16,6tỷ tặng VF9. Đã có HĐ thuê 60tr/tháng","·
Văn Giang, Hưng Yên",08/01/2024,"16,6 tỷ","79,5 m²","208,8 tr/m²",,,‎Hà Văn Tâm,https://batdongsan.com.vn/nha-dat-ban/ban-shophouse-nha-pho-thuong-mai-xa-nghia-tru-prj-mega-grand-world-ha-noi/-hot-doc-quyen-79-5m2-5t-mt-6m-mat-song-view-quang-truong-chi-16-6-ty-tang-vf9-pr38955130,,https://file4.batdongsan.com.vn/crop/562x284/2024/01/08/20240108111832-f88d_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2024/01/08/20240108111832-f88d_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2024/01/06/20240106142228-cdf5_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2024/01/06/20240106142228-d6a1_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2024/01/06/20240106142226-4cc8_wm.jpg']","(Hot) Bán Siêu phẩm shophouse GrandWorld Hà Nội 79,5m²*5T. MT 6m mặt sông, view quảng trường Piazza, chỉ 16,6 tỷ tặng VF9. ---------------------------------------------- Thông tin cụ thể như sau: - Bán Shophouse PT. TV - 124 trung tâm quảng trường. - Diện tích đất: 79,5m². - Diện tích xây dựng: 409,3m². - Hướng: Đông Nam. - Mặt sông, view quảng trường Piazza. Giá bán trực tiếp chủ đầu tư theo phương án vốn tự có 16,6 tỷ. Chính sách bán hàng mới n..."
38914720,"Miami GS6 Mở Bán Đợt 1 Mua Từ Móng Studio, 1PN, 2PN, 3PN Giá 1.3tỷ - 2.6tỷ RẺ NHẤT Vinhomes Smart","·
Nam Từ Liêm, Hà Nội",08/01/2024,"2,6 tỷ",53 m²,49 tr/m²,2,2,‎Pkd Vinhomes Nguyễn Giang,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-miami/-gs6-ban-dot-1-mua-tu-ng-studio-1pn-2pn-2pn-1-gia-1-3ty-2-6ty-vinhome-smart-pr38914720,https://file4.batdongsan.com.vn/resize/200x200/2022/10/25/20221025171101-b90c.jpg,https://file4.batdongsan.com.vn/crop/562x284/2023/12/30/20231230200828-482e_wm.jpeg,"['https://file4.batdongsan.com.vn/crop/562x284/2023/12/30/20231230200828-482e_wm.jpeg', 'https://file4.batdongsan.com.vn/crop/283x141/2023/12/30/20231230200827-6bd9_wm.jpeg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/12/30/20231230200826-5e87_wm.jpeg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/12/30/20231230200829-f4ad_wm.jpeg']",The Miami Mở bán toà GS6 nhận quà tặng khủng đầu tư siêu phẩm. Cơ hội sở hữu nhà Hà Nội với chính sách chưa từng có. Vinhomes Smart City The Miami bảng giá chủ đầu tư. Trong năm 2023 chỉ phải đóng trước 10% kí Hợp đồng mua bán: Cụ thể: - Studio (25m² - 33m²): Trả trước 145 triệu nhận nhà. - 1PN + 1 (42m²): Trả trước 195triệu nhận nhà. - 2 PN - 2PN + 1 (54m² - 64m²): Trả trước 260 triệu nhận nhà. - 3 PN (81m² - 100m²): Trả trước 360 triêụ nhận nhà...
38917986,Miami GS6 Mở Bán Đợt 1 Mua Từ Móng Căn 2PN Giá 2.2tỷ Ân Hạn 0đ 24 Tháng Vinhomes Smart,"·
Nam Từ Liêm, Hà Nội",08/01/2024,"2,23 tỷ",53 m²,42 tr/m²,2,1,‎Pkd Vinhomes Nguyễn Giang,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-miami/-gs6-ban-dot-1-mua-tu-ng-2pn-gia-2-2ty-an-han-0d-24-thang-vinhome-smart-pr38917986,https://file4.batdongsan.com.vn/resize/200x200/2022/10/25/20221025171101-b90c.jpg,https://file4.batdongsan.com.vn/crop/562x284/2023/12/31/20231231212705-65df_wm.jpeg,"['https://file4.batdongsan.com.vn/crop/562x284/2023/12/31/20231231212705-65df_wm.jpeg', 'https://file4.batdongsan.com.vn/crop/283x141/2023/12/31/20231231212704-033d_wm.jpeg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/12/31/20231231212706-5483_wm.jpeg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/12/31/20231231212707-108c_wm.jpeg']",Mở bán toà GS6. Toà cuối cùng giá tốt CK khủng. Ân hạn gốc lãi đến 2026. Cơ hội sở hữu nhà Hà Nội với chính sách chưa từng có. Vinhomes Smart City The Miami bảng giá chủ đầu tư. Trong năm 2023 chỉ phải đóng trước 10% kí Hợp đồng: Cụ thể: Studio (25m² - 33m²): Trả trước 145 triệu nhận nhà. 1PN + 1 (42m²): Trả trước 195 triệu nhận nhà. 2 PN - 2PN + 1 (54m² - 64m²): Trả trước 260 triệu nhận nhà. 3 PN (81m² - 100m²): Trả trước 360 triêụ nhận nhà.Bể b...
